CustomerID,Days_Since_Last_Transaction,Total_Orders_Count,Total_Prod_Purchased,Total_Spent,Avg_Order_Value,Uniq_Prod_Purchased_Count,Avg_Days_Btw_Order,Fav_DoW,Fav_Hour,is_UK,Cancellation_Count,Total_Transaction_Count,Cancellation_Rate,Avg_Monthly_Spending,Std_Monthly_Spending,Monthly_Spending_Trend
16654,141,5,280,594.97,118.994,29,76.5,0,15,1,2,31,0.065,118.994,124.124,-56.58100000000001
16655,17,6,2363,3789.52,631.587,208,62.8,6,15,1,0,258,0.0,757.904,238.576,76.27000000000001
16656,22,21,8873,8568.24,408.011,14,47.95,1,9,1,7,80,0.088,778.931,436.157,51.825363636363626
16657,9,4,1130,874.43,218.608,158,81.67,2,12,1,0,192,0.0,291.477,145.855,122.10499999999999
16658,368,1,40,123.24,123.24,8,0.0,0,13,1,0,8,0.0,123.24,0.0,0.0
16659,189,1,72,39.12,39.12,2,0.0,4,15,1,0,2,0.0,39.12,0.0,0.0
16660,16,5,451,810.4499999999999,162.09,16,75.75,2,14,1,1,17,0.059,270.15,162.523,71.745
16665,362,1,59,135.39999999999998,135.4,9,0.0,6,14,1,0,9,0.0,135.4,0.0,0.0
16666,19,1,233,118.98,118.98,32,0.0,6,14,1,0,32,0.0,118.98,0.0,0.0
16667,68,2,236,567.1800000000001,283.59,52,216.0,6,15,1,0,52,0.0,283.59,117.648,166.37999999999997
16668,15,6,318,306.71999999999997,51.12,9,53.8,0,12,1,0,20,0.0,51.12,20.392,-4.916571428571428
16669,23,2,871,1344.48,672.24,140,55.0,2,12,1,0,154,0.0,672.24,68.872,-97.39999999999998
16670,16,17,2524,4022.46,236.615,179,60.38,2,12,1,10,262,0.038,446.94,204.286,-12.215666666666671
16671,28,3,875,1692.27,564.09,3,68.0,1,11,1,0,6,0.0,846.135,759.072,-1073.4900000000002
16672,2,22,2830,8119.6900000000005,369.077,22,23.43,3,10,1,2,116,0.017,902.188,400.881,-111.11016666666667
16674,54,2,181,304.24,152.12,89,44.0,6,11,1,0,93,0.0,152.12,52.354,74.04000000000002
16676,33,5,631,1558.72,311.744,75,118.75,3,15,1,3,92,0.033,389.68,106.736,2.8200000000000047
16678,2,15,2370,3025.24,201.683,92,58.07,2,13,1,5,168,0.03,378.155,116.417,2.616666666666664
16679,366,1,29,129.75,129.75,3,0.0,2,13,1,0,3,0.0,129.75,0.0,0.0
16680,43,1,94,183.7,183.7,10,0.0,3,17,1,0,10,0.0,183.7,0.0,0.0
16681,72,6,1407,1770.34,295.057,18,36.2,3,10,1,0,44,0.0,354.068,87.767,41.404
16682,4,5,1040,1028.0,205.6,15,45.75,6,11,1,0,30,0.0,205.6,182.004,-82.316
16684,4,30,49391,65920.12,2197.337,119,26.55,2,10,1,3,280,0.011,6592.012,5171.46,674.2744242424244
16685,61,2,396,324.24,162.12,60,0.0,6,13,1,0,62,0.0,324.24,0.0,0.0
16686,47,9,1972,2940.53,326.726,406,83.25,6,14,1,3,547,0.005,420.076,208.962,52.15857142857141
16688,1,4,804,1260.86,315.215,52,19.67,3,16,1,0,62,0.0,420.287,362.755,-342.90999999999997
16689,75,3,312,355.09999999999997,118.367,12,3.5,6,13,1,2,15,0.133,355.1,0.0,0.0
16690,43,3,137,208.63,69.543,10,79.0,2,15,1,1,13,0.077,69.543,79.385,-51.725
16692,256,2,151,1126.0,563.0,1,33.0,0,14,1,0,2,0.0,563.0,784.181,1109.0
16693,68,2,203,477.86,238.93,58,203.0,6,11,1,0,59,0.0,238.93,120.944,171.04
16696,135,4,146,657.9000000000001,164.475,7,37.67,1,11,1,0,10,0.0,219.3,265.357,31.799999999999994
16697,241,1,27,112.75,112.75,20,0.0,1,17,1,0,21,0.0,112.75,0.0,0.0
16698,226,2,840,1998.0,999.0,4,27.0,3,13,1,0,5,0.0,999.0,258.801,-366.0
16700,8,17,4019,5040.0,296.471,159,43.31,3,13,1,4,312,0.013,420.0,129.513,-13.097692307692308
16701,8,18,6211,5150.2699999999995,286.126,99,45.59,0,11,1,10,154,0.065,468.206,265.672,35.823727272727275
16705,0,29,5458,13946.130000000001,480.901,135,37.93,0,13,1,14,284,0.049,1394.613,819.463,9.204303030303018
16706,37,3,249,531.35,177.117,108,38.5,2,15,1,0,123,0.0,177.117,99.085,-85.86499999999998
16708,45,1,285,656.63,656.63,27,0.0,1,12,1,0,27,0.0,656.63,0.0,0.0
16709,84,5,851,3029.87,605.974,64,49.25,4,10,1,0,79,0.0,757.468,441.839,33.851
16710,19,10,1823,2467.99,246.799,268,38.78,0,13,1,0,394,0.0,411.332,198.343,-44.53742857142856
16711,3,5,833,1651.03,330.206,18,88.5,4,14,1,0,22,0.0,330.206,88.44,22.376000000000005
16712,9,11,1727,3603.66,327.605,258,26.7,0,15,1,0,437,0.0,600.61,276.441,57.17885714285712
16713,18,21,4259,6827.88,325.137,339,49.45,1,13,1,8,627,0.013,682.788,389.448,46.780727272727276
16714,317,3,586,864.0600000000001,288.02,76,0.0,2,13,1,1,87,0.011,864.06,0.0,0.0
16715,78,1,642,301.71999999999997,301.72,19,0.0,3,18,1,0,19,0.0,301.72,0.0,0.0
16716,266,3,44,319.8000000000001,106.6,1,40.5,1,10,1,1,3,0.333,159.9,9.758,13.799999999999898
16717,9,9,1562,3263.06,362.562,178,116.38,2,12,1,37,235,0.157,543.843,958.074,279.3434285714286
16718,369,1,407,606.0500000000001,606.05,41,0.0,6,13,1,0,44,0.0,606.05,0.0,0.0
16719,14,8,1173,1753.72,219.215,108,89.71,0,9,1,2,198,0.01,250.531,99.641,-6.520357142857147
16720,26,1,180,152.95,152.95,25,0.0,6,16,1,0,25,0.0,152.95,0.0,0.0
16721,262,1,172,292.47,292.47,37,0.0,1,16,1,0,37,0.0,292.47,0.0,0.0
16722,17,16,4989,4711.21,294.451,96,63.2,2,15,1,3,228,0.013,471.121,202.242,-8.174969696969699
16723,91,2,398,576.4,288.2,37,16.0,2,11,1,0,42,0.0,288.2,174.231,-246.40000000000003
16725,302,7,286,750.87,107.267,109,12.5,4,16,1,1,145,0.007,250.29,59.894,-54.94
16726,26,5,945,1358.74,271.748,121,83.75,6,13,1,0,178,0.0,339.685,214.65,109.12400000000002
16727,364,1,167,256.32,256.32,41,0.0,4,13,1,0,44,0.0,256.32,0.0,0.0
16728,46,4,671,1048.28,262.07,218,72.67,6,14,1,0,263,0.0,262.07,168.47,94.53800000000001
16729,36,26,5706,7045.41,270.977,234,20.36,1,12,1,7,662,0.011,880.676,444.349,-118.63821428571427
16730,52,4,898,702.79,175.698,75,172.0,1,14,1,2,84,0.024,175.698,150.826,55.96900000000001
16732,31,1,317,603.75,603.75,28,0.0,1,9,1,0,28,0.0,603.75,0.0,0.0
16734,52,3,345,646.76,215.587,44,31.0,2,15,1,0,52,0.0,323.38,29.656,41.940000000000055
16735,78,7,1513,2216.06,316.58,88,92.5,4,12,1,3,119,0.025,738.687,387.281,283.69000000000005
16737,53,1,288,417.59999999999997,417.6,1,0.0,0,13,1,0,1,0.0,417.6,0.0,0.0
16738,297,1,3,3.75,3.75,1,0.0,1,9,1,0,1,0.0,3.75,0.0,0.0
16739,172,2,169,312.55,156.275,13,4.0,3,9,1,3,16,0.188,312.55,0.0,0.0
16742,46,1,-190,-464.9,-464.9,3,0.0,0,11,1,3,3,1.0,-464.9,0.0,0.0
16743,29,8,1998,2166.88,270.86,89,60.86,3,12,1,2,192,0.01,361.147,62.885,-9.982857142857146
16744,11,7,798,1291.91,184.559,198,27.0,6,12,1,0,236,0.0,258.382,134.363,71.706
16745,86,18,6711,7157.1,397.617,148,18.65,3,12,1,1,356,0.003,894.638,357.34,-5.1050000000000155
16746,4,19,4657,6676.76,351.408,234,28.39,6,12,1,3,447,0.007,606.978,239.237,45.14590909090909
16747,25,4,577,826.96,206.74,34,32.0,0,10,1,3,45,0.067,413.48,86.154,-121.84000000000003
16748,17,5,880,1515.9,303.18,42,79.25,1,14,1,0,69,0.0,378.975,207.504,54.970000000000006
16750,44,5,214,623.93,124.786,74,47.0,1,17,1,0,95,0.0,124.786,42.88,-11.389000000000001
16751,30,1,1031,1764.72,1764.72,24,0.0,2,10,1,0,25,0.0,1764.72,0.0,0.0
16752,372,1,54,207.5,207.5,9,0.0,3,12,1,0,9,0.0,207.5,0.0,0.0
16753,58,1,189,223.92000000000002,223.92,34,0.0,2,13,1,0,34,0.0,223.92,0.0,0.0
16754,372,1,4280,2002.4,2002.4,2,0.0,3,17,1,0,2,0.0,2002.4,0.0,0.0
16755,114,5,1052,1463.23,292.646,134,50.25,2,13,1,6,171,0.035,487.743,149.869,119.35
16756,214,1,106,239.4,239.4,13,0.0,0,9,1,0,13,0.0,239.4,0.0,0.0
16757,318,1,81,106.83000000000001,106.83,7,0.0,1,11,1,0,7,0.0,106.83,0.0,0.0
16758,65,1,203,369.34000000000003,369.34,22,0.0,2,14,1,0,22,0.0,369.34,0.0,0.0
16759,7,4,608,772.84,193.21,40,8.67,2,9,1,1,43,0.023,386.42,21.892,-30.95999999999998
16761,96,1,341,316.62,316.62,13,0.0,6,11,1,0,13,0.0,316.62,0.0,0.0
16762,19,3,480,1207.24,402.413,51,62.5,6,11,1,0,63,0.0,402.413,148.148,2.744999999999976
16763,185,2,318,594.9,297.45,23,13.0,2,11,1,1,24,0.042,297.45,444.629,-628.8
16764,3,18,1241,2749.9500000000003,152.775,209,12.82,4,12,1,12,712,0.017,458.325,300.859,46.14828571428573
16765,294,1,4,34.0,34.0,1,0.0,4,15,1,0,1,0.0,34.0,0.0,0.0
16766,273,2,536,1145.6,572.8,17,0.0,4,13,1,0,34,0.0,1145.6,0.0,0.0
16767,30,11,4423,5575.56,506.869,148,28.6,2,9,1,0,221,0.0,696.945,490.435,-70.9790476190476
16768,47,5,191,458.04,91.608,47,84.0,6,10,1,4,58,0.069,152.68,52.992,0.025000000000005684
16769,260,1,80,361.54,361.54,33,0.0,3,13,1,0,38,0.0,361.54,0.0,0.0
16770,57,6,444,731.9,121.983,116,123.2,6,12,1,1,141,0.007,182.975,79.925,-53.17600000000001
16771,33,5,1475,2230.61,446.122,199,76.25,2,14,1,0,253,0.0,446.122,232.342,-50.892
16773,57,1,171,171.59,171.59,23,0.0,3,14,1,0,26,0.0,171.59,0.0,0.0
16774,67,5,318,654.92,130.984,36,43.5,0,12,1,1,49,0.02,163.73,48.213,-0.1640000000000043
16775,10,11,439,1691.51,153.774,84,35.7,1,15,1,0,157,0.0,169.151,52.227,-3.165030303030302
16776,60,1,254,371.54,371.54,61,0.0,0,13,1,0,71,0.0,371.54,0.0,0.0
16777,80,2,62,222.62,111.31,45,177.0,6,14,1,0,48,0.0,111.31,87.978,-124.42000000000002
16778,74,2,194,245.94,122.97,16,200.0,0,13,1,0,16,0.0,122.97,42.129,59.579999999999984
16779,2,28,5212,10436.05,372.716,161,40.11,2,12,1,11,342,0.032,869.671,532.239,67.34437062937064
16780,100,2,270,422.24,211.12,51,159.0,2,16,1,0,59,0.0,211.12,69.622,98.46000000000004
16781,365,2,111,294.65,147.325,17,7.0,3,14,1,2,19,0.105,294.65,0.0,0.0
16782,10,19,696,2230.3,117.384,103,56.5,3,11,1,7,190,0.037,247.811,179.953,-19.711999999999996
16784,19,1,24,107.6,107.6,3,0.0,6,12,1,0,3,0.0,107.6,0.0,0.0
16788,123,2,303,592.74,296.37,137,131.0,0,14,1,0,147,0.0,296.37,5.02,7.100000000000023
16789,8,1,32,80.8,80.8,5,0.0,3,15,1,0,5,0.0,80.8,0.0,0.0
16790,3,8,892,1520.1200000000001,190.015,88,9.71,2,11,1,2,95,0.021,760.06,821.036,-1161.1200000000001
16791,29,8,752,1677.53,209.691,217,47.71,0,19,1,2,315,0.006,279.588,136.422,59.4957142857143
16792,282,2,44,110.38000000000001,55.19,11,0.0,2,14,1,0,12,0.0,110.38,0.0,0.0
16793,57,1,146,243.84,243.84,16,0.0,3,15,1,0,16,0.0,243.84,0.0,0.0
16794,1,12,918,1173.28,97.773,141,46.36,6,14,1,2,279,0.007,167.611,78.311,-11.683214285714286
16795,365,1,239,414.88,414.88,64,0.0,3,14,1,0,66,0.0,414.88,0.0,0.0
16796,89,1,186,305.62,305.62,18,0.0,6,14,1,0,18,0.0,305.62,0.0,0.0
16800,11,1,524,1162.65,1162.65,148,0.0,0,14,1,0,156,0.0,1162.65,0.0,0.0
16801,163,5,307,842.33,168.466,72,50.0,3,11,1,45,120,0.375,280.777,371.084,70.425
16803,65,1,245,332.3,332.3,24,0.0,2,14,1,0,24,0.0,332.3,0.0,0.0
16804,23,3,246,536.99,178.997,59,123.5,2,16,1,0,60,0.0,268.495,212.761,300.89
16805,173,2,539,460.59,230.295,94,187.0,1,13,1,0,98,0.0,230.295,21.956,31.05000000000001
16806,103,4,355,736.21,184.052,67,45.33,6,15,1,0,92,0.0,184.052,56.976,1.653
16807,142,3,777,1106.59,368.863,56,64.0,2,12,1,0,66,0.0,368.863,87.104,41.764999999999986
16808,99,2,196,288.42,144.21,21,175.0,3,19,1,0,23,0.0,144.21,31.523,-44.58
16809,23,6,651,912.74,152.123,79,95.6,1,15,1,1,150,0.007,182.548,71.357,18.485999999999997
16810,192,2,112,275.64,137.82,16,168.0,1,15,1,1,16,0.062,137.82,242.849,343.44000000000005
16811,4,2,477,547.07,273.535,26,13.0,1,17,1,0,28,0.0,273.535,58.315,-82.46999999999997
16812,360,1,81,479.35,479.35,15,0.0,1,12,1,0,15,0.0,479.35,0.0,0.0
16813,8,10,1501,1652.18,165.218,248,21.78,3,13,1,0,426,0.0,236.026,91.584,-12.033928571428572
16814,14,22,2690,6398.3,290.832,121,24.62,3,11,1,1,319,0.003,533.192,360.128,-31.090839160839156
16816,103,4,274,417.06,104.265,28,85.0,6,15,1,0,28,0.0,104.265,97.968,-29.665999999999997
16817,2,13,762,1446.95,111.304,76,76.58,1,10,1,9,95,0.095,206.707,65.294,-9.398214285714284
16818,10,13,2162,3317.97,255.228,172,32.67,2,12,1,2,190,0.011,552.995,332.851,-28.04485714285713
16820,95,1,307,497.61,497.61,26,0.0,0,12,1,0,26,0.0,497.61,0.0,0.0
16823,227,1,136,358.38,358.38,34,0.0,1,15,1,0,38,0.0,358.38,0.0,0.0
16824,15,2,236,460.64,230.32,23,149.0,1,12,1,0,26,0.0,230.32,10.493,14.840000000000003
16825,38,2,566,775.1800000000001,387.59,27,147.0,1,11,1,0,28,0.0,387.59,97.425,137.78000000000003
16826,51,1,158,341.7,341.7,22,0.0,2,14,1,0,22,0.0,341.7,0.0,0.0
16828,112,1,58,113.5,113.5,7,0.0,4,13,1,0,7,0.0,113.5,0.0,0.0
16829,156,1,99,197.22,197.22,11,0.0,2,10,1,0,11,0.0,197.22,0.0,0.0
16830,38,1,264,325.91,325.91,23,0.0,1,11,1,0,23,0.0,325.91,0.0,0.0
16832,184,3,33,199.15,66.383,11,16.5,4,14,1,0,12,0.0,99.575,52.432,-74.15
16833,1,4,440,1106.53,276.632,46,111.0,6,13,1,0,47,0.0,368.843,63.174,62.879999999999995
16834,227,1,358,413.46,413.46,24,0.0,1,9,1,0,24,0.0,413.46,0.0,0.0
16835,128,2,61,180.85,90.425,10,245.0,2,13,1,0,10,0.0,90.425,12.268,17.349999999999994
16836,39,2,165,251.87,125.935,11,77.0,0,10,1,0,11,0.0,125.935,48.953,69.23
16837,31,12,1562,3167.73,263.978,123,34.09,1,11,1,1,166,0.006,633.546,512.039,-39.365
16838,197,3,184,582.9,194.3,24,85.5,3,15,1,1,26,0.038,194.3,199.046,-97.695
16839,8,39,8471,15362.28,393.905,116,25.16,3,12,1,31,297,0.104,1280.19,786.066,3.5748251748251727
16841,36,7,2234,1774.62,253.517,101,53.67,1,12,1,1,117,0.009,295.77,224.155,-44.999428571428574
16842,64,4,692,1260.44,315.11,45,79.33,3,14,1,1,64,0.016,315.11,224.803,-152.20999999999998
16843,42,17,10154,10183.82,599.048,226,32.81,3,14,1,1,379,0.003,1131.536,622.599,131.58533333333332
16846,50,1,135,214.32,214.32,11,0.0,3,13,1,0,11,0.0,214.32,0.0,0.0
16847,43,1,78,193.44,193.44,12,0.0,3,13,1,0,12,0.0,193.44,0.0,0.0
16848,52,1,182,281.42,281.42,14,0.0,1,8,1,0,14,0.0,281.42,0.0,0.0
16849,186,1,33,124.57,124.57,8,0.0,0,9,1,0,8,0.0,124.57,0.0,0.0
16850,333,1,249,332.41,332.41,19,0.0,0,11,1,0,19,0.0,332.41,0.0,0.0
16851,4,3,271,342.45,114.15,17,23.5,2,9,1,0,20,0.0,171.225,96.499,-136.47
16852,10,2,56,144.91000000000003,72.455,9,166.0,3,15,1,0,9,0.0,72.455,57.424,-81.21000000000001
16855,23,2,164,328.4,164.2,19,20.0,2,12,1,0,19,0.0,164.2,18.385,25.99999999999997
16856,14,1,12,35.400000000000006,35.4,2,0.0,4,8,1,0,2,0.0,35.4,0.0,0.0
16858,366,2,83,345.89000000000004,172.945,9,2.0,0,9,1,3,13,0.231,345.89,0.0,0.0
16859,106,5,655,458.14,91.628,49,38.75,0,12,1,20,71,0.282,152.713,332.812,-240.15499999999994
16861,59,3,134,156.06,52.02,7,204.0,1,9,1,1,7,0.143,52.02,62.484,60.33
16863,29,4,392,481.35,120.338,25,331.67,1,15,1,2,28,0.071,240.675,110.132,155.75
16866,140,3,60,207.73999999999998,69.247,10,10.5,4,10,1,0,11,0.0,207.74,0.0,0.0
16869,22,5,579,797.3199999999999,159.464,113,44.0,2,12,1,1,128,0.008,265.773,127.676,-127.32999999999998
16871,22,7,1250,2761.4900000000002,394.499,131,70.67,4,11,1,2,139,0.014,690.373,357.283,-217.69099999999997
16872,77,3,600,680.02,226.673,5,53.5,4,14,1,0,7,0.0,226.673,156.328,-86.51000000000002
16873,4,10,3825,7066.31,706.631,179,111.89,4,15,1,10,289,0.035,1009.473,788.08,36.23285714285715
16875,64,9,1044,2023.47,224.83,94,100.62,0,13,1,11,123,0.089,404.694,343.993,111.95100000000002
16877,12,6,458,846.62,141.103,111,39.2,6,16,1,0,156,0.0,211.655,146.537,110.45800000000001
16878,24,2,0,0.0,0.0,3,60.0,1,8,1,3,6,0.5,0.0,18.809,-26.6
16880,30,7,746,1491.43,213.061,121,26.5,6,12,1,0,174,0.0,298.286,109.688,-5.493000000000001
16881,66,1,600,432.0,432.0,1,0.0,1,10,1,0,1,0.0,432.0,0.0,0.0
16882,66,3,424,705.12,235.04,39,125.5,1,10,1,0,39,0.0,235.04,241.094,239.75999999999996
16883,187,2,103,272.48,136.24,33,184.0,6,12,1,0,37,0.0,136.24,11.611,16.419999999999987
16884,37,2,320,429.84000000000003,214.92,26,0.0,2,10,1,0,26,0.0,429.84,0.0,0.0
16885,15,3,178,450.41,150.137,82,171.0,3,13,1,0,96,0.0,150.137,28.156,-13.569999999999993
16887,35,1,156,192.32999999999998,192.33,35,0.0,4,14,1,0,36,0.0,192.33,0.0,0.0
16889,194,3,925,1578.67,526.223,112,71.0,6,11,1,0,135,0.0,526.223,177.771,-86.49499999999998
16891,1,5,265,742.43,148.486,166,92.5,3,11,1,0,186,0.0,148.486,47.069,-28.074
16892,1,7,232,489.49,69.927,88,137.67,3,13,1,2,99,0.02,122.372,121.72,59.16700000000001
16893,366,1,62,145.93,145.93,44,0.0,2,12,1,0,45,0.0,145.93,0.0,0.0
16895,64,1,91,202.27,202.27,57,0.0,3,12,1,0,62,0.0,202.27,0.0,0.0
16897,299,3,58,213.03,71.01,37,7.0,6,11,1,7,44,0.159,106.515,150.635,-213.03
16898,26,4,379,436.68,109.17,151,227.0,2,13,1,1,158,0.006,145.56,85.03,69.76499999999999
16899,7,6,520,1271.06,211.843,80,70.6,6,11,1,0,123,0.0,211.843,109.808,33.84057142857142
16900,11,4,724,869.2,217.3,77,17.33,4,13,1,1,79,0.013,434.6,449.833,-636.1599999999999
16902,116,1,629,1706.88,1706.88,43,0.0,0,14,1,0,44,0.0,1706.88,0.0,0.0
16903,29,1,247,363.2,363.2,50,0.0,3,15,1,0,56,0.0,363.2,0.0,0.0
16904,4,15,1973,3634.95,242.33,385,25.93,3,13,1,0,663,0.0,363.495,227.799,27.58078787878788
16905,5,8,1380,3020.65,377.581,117,85.29,6,15,1,1,200,0.005,503.442,372.873,69.96885714285715
16906,81,4,263,559.59,139.898,74,55.67,0,11,1,0,86,0.0,139.898,40.167,24.403
16907,29,5,286,928.76,185.752,89,84.0,3,16,1,0,140,0.0,185.752,64.287,7.7749999999999915
16909,64,2,434,364.14,182.07,18,8.0,2,16,1,1,19,0.053,182.07,278.699,-394.14
16910,4,8,884,1508.96,188.62,318,12.43,4,14,1,0,545,0.0,377.24,274.375,-194.91400000000002
16912,23,14,1011,2515.93,179.709,88,60.77,0,12,1,3,103,0.029,359.419,273.124,25.57392857142857
16913,290,1,82,113.44,113.44,8,0.0,1,12,1,0,8,0.0,113.44,0.0,0.0
16914,36,1,112,183.76,183.76,25,0.0,3,15,1,0,30,0.0,183.76,0.0,0.0
16915,9,6,132,621.6800000000001,103.613,46,54.8,1,16,1,0,57,0.0,103.613,48.875,13.144571428571432
16916,23,2,431,562.41,281.205,129,349.0,2,12,1,0,136,0.0,281.205,119.89,169.55
16917,276,1,232,391.52,391.52,9,0.0,1,11,1,0,9,0.0,391.52,0.0,0.0
16918,49,7,708,1043.34,149.049,97,47.0,0,13,1,2,130,0.015,260.835,34.311,-11.299999999999986
16919,156,11,1403,2592.25,235.659,141,21.2,1,13,1,0,326,0.0,518.45,277.669,-126.243
16921,61,1,154,154.18,154.18,50,0.0,6,16,1,0,55,0.0,154.18,0.0,0.0
16923,12,26,3110,6488.3,249.55,316,35.0,6,11,1,24,650,0.037,648.83,374.392,54.04690909090909
16924,21,4,454,722.64,180.66,69,21.0,4,12,1,6,87,0.069,240.88,37.447,-36.06
16926,371,1,35,230.25,230.25,14,0.0,4,13,1,0,14,0.0,230.25,0.0,0.0
16927,115,3,993,543.05,181.017,5,123.0,1,11,1,0,6,0.0,181.017,50.618,-8.25
16928,80,19,2071,2740.65,144.245,71,38.39,1,13,1,4,207,0.019,304.517,250.089,62.49100000000001
16929,3,7,929,1295.39,185.056,51,25.33,3,12,1,0,77,0.0,259.078,168.593,30.359000000000005
16930,26,3,339,378.89,126.297,47,21.0,6,14,1,0,53,0.0,189.445,22.634,-32.01000000000002
16931,5,21,3134,4554.87,216.899,448,18.2,6,12,1,0,886,0.0,350.375,187.145,12.420604395604398
16932,53,1,82,150.23000000000002,150.23,44,0.0,0,14,1,0,48,0.0,150.23,0.0,0.0
16933,1,5,281,530.08,106.016,44,178.5,3,12,1,5,49,0.102,265.04,80.624,114.02000000000001
16934,54,2,397,931.03,465.515,59,0.0,6,12,1,0,61,0.0,931.03,0.0,0.0
16936,25,1,171,261.9,261.9,56,0.0,0,11,1,0,56,0.0,261.9,0.0,0.0
16938,8,5,1018,1878.43,375.686,212,117.75,6,13,1,1,236,0.004,626.143,571.497,29.014999999999986
16940,52,3,2169,3049.88,1016.627,226,118.5,1,13,1,0,305,0.0,1016.627,227.034,211.92000000000002
16942,12,10,801,1878.51,187.851,159,42.11,6,12,1,2,279,0.007,375.702,92.971,45.873999999999995
16943,211,3,145,816.73,272.243,23,53.5,1,14,1,0,33,0.0,272.243,155.207,-139.46499999999997
16945,21,19,2725,4345.5,228.711,137,18.72,1,12,1,0,249,0.0,434.55,168.566,13.775272727272728
16947,235,1,312,406.48,406.48,21,0.0,0,9,1,0,21,0.0,406.48,0.0,0.0
16948,138,3,1614,435.02,145.007,15,93.5,6,12,1,0,19,0.0,145.007,66.356,62.44
16949,3,7,790,1161.27,165.896,57,81.5,6,11,1,1,61,0.016,193.545,110.946,15.589428571428575
16950,56,3,644,1178.56,392.853,39,155.5,6,13,1,0,42,0.0,392.853,217.297,114.07499999999997
16951,123,4,1306,1262.75,315.688,73,60.33,1,14,1,1,87,0.011,420.917,560.956,-534.395
16952,109,2,92,167.61,83.805,16,0.0,0,12,1,0,16,0.0,167.61,0.0,0.0
16953,30,1,10,20.8,20.8,1,0.0,2,15,1,0,1,0.0,20.8,0.0,0.0
16954,0,9,1054,2085.08,231.676,40,44.88,0,10,1,0,54,0.0,347.513,135.728,-28.313142857142843
16955,184,5,246,493.67,98.734,18,91.25,2,10,1,1,26,0.038,164.557,1.164,-0.2049999999999983
16956,9,2,112,292.34,146.17,16,8.0,1,8,1,2,18,0.111,292.34,0.0,0.0
16957,239,2,172,416.64,208.32,15,42.0,3,13,1,0,16,0.0,208.32,132.201,186.96
16959,87,1,49,117.35000000000001,117.35,7,0.0,1,15,1,0,7,0.0,117.35,0.0,0.0
16960,38,3,301,505.1,168.367,91,107.0,4,11,1,0,100,0.0,168.367,27.297,-25.310000000000002
16961,116,1,125,234.17,234.17,14,0.0,0,13,1,0,14,0.0,234.17,0.0,0.0
16963,187,1,35,110.55000000000001,110.55,7,0.0,6,13,1,0,7,0.0,110.55,0.0,0.0
16965,226,1,243,192.07,192.07,25,0.0,2,12,1,0,25,0.0,192.07,0.0,0.0
16966,8,9,1979,2148.97,238.774,8,48.88,3,15,1,2,30,0.067,358.162,239.317,-52.498000000000005
16967,189,1,333,319.02,319.02,21,0.0,4,14,1,0,21,0.0,319.02,0.0,0.0
16968,4,2,326,439.43,219.715,31,103.0,0,15,1,0,31,0.0,219.715,47.511,-67.19
16969,39,3,815,635.41,211.803,41,76.0,2,12,1,0,41,0.0,211.803,164.997,-120.45500000000001
16971,38,1,72,357.21,357.21,40,0.0,1,15,1,0,41,0.0,357.21,0.0,0.0
16976,267,1,88,251.51999999999998,251.52,2,0.0,3,16,1,0,2,0.0,251.52,0.0,0.0
16978,77,1,166,344.33,344.33,39,0.0,4,12,1,0,39,0.0,344.33,0.0,0.0
16979,3,8,860,1809.05,226.131,64,120.57,1,13,1,2,91,0.022,361.81,192.049,26.825000000000003
16980,255,2,739,1028.46,514.23,71,36.0,0,12,1,0,81,0.0,514.23,237.065,-335.26
16982,60,1,182,384.06,384.06,22,0.0,0,12,1,0,22,0.0,384.06,0.0,0.0
16983,12,8,1322,1894.82,236.852,112,87.57,6,11,1,1,144,0.007,315.803,204.242,88.85999999999999
16984,78,5,2365,4370.59,874.118,354,19.0,0,17,1,11,411,0.027,2185.295,1359.929,-1923.2299999999998
16985,17,11,1830,5461.62,496.511,62,63.4,1,10,1,1,121,0.008,682.702,416.166,70.73642857142856
16986,29,2,1040,1873.2,936.6,3,1.0,2,15,1,0,3,0.0,1873.2,0.0,0.0
16987,3,7,401,1616.8,230.971,74,33.67,6,17,1,0,128,0.0,404.2,257.224,37.91600000000001
16988,5,1,43,126.12,126.12,7,0.0,6,16,1,0,7,0.0,126.12,0.0,0.0
16989,7,6,1233,1133.25,188.875,7,28.6,1,9,1,0,12,0.0,226.65,353.397,-164.115
16990,218,1,100,179.0,179.0,1,0.0,3,8,1,0,1,0.0,179.0,0.0,0.0
16992,10,6,857,1601.8600000000001,266.977,85,114.8,0,10,1,2,95,0.021,400.465,174.188,75.008
16995,372,1,-1,-1.25,-1.25,1,0.0,3,17,1,1,1,1.0,-1.25,0.0,0.0
16996,30,9,534,1427.46,158.607,14,112.75,2,14,1,4,41,0.098,285.492,111.549,67.083
16997,288,3,360,702.0,234.0,7,18.5,3,11,1,0,12,0.0,351.0,55.154,-78.0
16998,149,5,74,287.5,57.5,1,51.25,1,14,1,1,5,0.2,95.833,90.99,-41.05
16999,23,2,294,484.82,242.41,21,51.0,0,15,1,0,23,0.0,242.41,4.837,-6.839999999999975
17001,0,11,2164,3989.57,362.688,75,35.8,0,15,1,0,169,0.0,362.688,50.87,1.529363636363638
17002,73,4,678,1487.78,371.945,41,72.33,3,11,1,1,50,0.02,495.927,16.364,-9.399999999999977
